noh,name,demand,estart,pstart,lfinish,dur,caf,astart
5450,6,0.0047,0,18,143,3,1,18
5450,7,0.004533333,0,21,143,3,1,21
5450,8,0.004866667,0,24,143,3,1,24
5450,9,0.0048,0,27,143,3,1,27
5450,10,0.005,0,30,143,3,1,30
5450,11,0.004933333,0,33,143,3,1,33
5450,12,0.004666667,0,36,143,3,1,36
5450,13,0.0045,0,39,143,3,1,39
5450,14,0.004866667,0,42,143,3,1,42
5450,15,0.004766667,0,45,143,3,1,45
5450,16,0.004033333,0,48,143,3,1,48
5450,17,0.004,0,51,143,3,1,51
5450,18,0.003866667,0,54,143,3,1,54
5450,19,0.004666667,0,57,143,3,1,57
5450,20,0.004633333,0,60,143,3,1,60
5450,21,0.004533333,0,63,143,3,1,63
5450,22,0.0042,0,66,143,3,1,66
5450,23,0.004733333,0,69,143,3,1,69
5450,24,2.011166667,0,72,143,3,1,72
5450,25,2.518066667,0,75,143,3,1,75
5450,26,2.5449,0,78,143,3,1,78
5450,27,2.5914,0,81,143,3,1,81
5450,28,2.585233333,0,84,143,3,1,84
5450,29,2.6397,0,87,143,3,1,87
5450,30,2.2029,0,90,143,3,1,90
5450,31,2.6562,0,93,143,3,1,93
5450,32,2.6242,0,96,143,3,1,96
5450,33,2.660966667,0,99,143,3,1,99
5450,34,2.639633333,0,102,143,3,1,102
5450,35,2.541433333,0,105,143,3,1,105
5450,36,2.528066667,0,108,143,3,1,108
5450,37,1.619766667,0,111,143,3,1,111
5450,38,2.3895,0,114,143,3,1,114
5450,39,2.389633333,0,117,143,3,1,117
5450,40,2.3756,0,120,143,3,1,120
5450,41,2.198166667,0,123,143,3,1,123
5450,42,1.050833333,0,126,143,3,1,126
5450,43,1.049033333,0,129,143,3,1,129
5450,44,0.588233333,0,132,143,3,1,132
5450,45,0.421333333,0,135,143,3,1,135
5450,46,0.591433333,0,138,143,3,1,138
5450,47,0.329433333,0,141,143,3,1,141
5615,0,4.25,0,55,143,2,1,55
5615,1,3.82,0,47,143,4,0.7,47
5615,2,3.11,0,47,143,5,0.8,47
5615,3,2.75,0,48,143,7,0.4,48
5615,4,2.27,0,46,143,7,0.8,46
5615,5,1.17,0,48,143,3,0.1,48
5615,6,0.01,0,43,143,1,0.5,43
5615,7,0.3496,0,0,143,3,1,0
5615,8,0.547,0,3,143,3,1,3
5615,9,0.2883,0,6,143,3,1,6
5615,10,0.266133333,0,9,143,3,1,9
5615,11,0.270633333,0,12,143,3,1,12
5615,12,0.238533333,0,15,143,3,1,15
5615,13,0.4492,0,18,143,3,1,18
5615,14,0.221933333,0,21,143,3,1,21
5615,15,0.22,0,24,143,3,1,24
5615,16,0.2195,0,27,143,3,1,27
5615,17,0.218733333,0,30,143,3,1,30
5615,18,0.211966667,0,33,143,3,1,33
5615,19,0.2065,0,36,143,3,1,36
5615,20,0.207233333,0,39,143,3,1,39
5615,21,0.2156,0,42,143,3,1,42
5615,22,0.399733333,0,45,143,3,1,45
5615,23,0.4135,0,48,143,3,1,48
5615,24,0.5552,0,51,143,3,1,51
5615,25,0.799233333,0,54,143,3,1,54
5615,26,0.4229,0,57,143,3,1,57
5615,27,0.452866667,0,60,143,3,1,60
5615,28,0.474233333,0,63,143,3,1,63
5615,29,0.475033333,0,66,143,3,1,66
5615,30,0.8968,0,69,143,3,1,69
5615,31,0.8049,0,72,143,3,1,72
5615,32,0.6474,0,75,143,3,1,75
5615,33,1.3876,0,78,143,3,1,78
5615,34,0.794266667,0,81,143,3,1,81
5615,35,1.112433333,0,84,143,3,1,84
5615,36,1.2585,0,87,143,3,1,87
5615,37,1.096933333,0,90,143,3,1,90
5615,38,1.4064,0,93,143,3,1,93
5615,39,1.582166667,0,96,143,3,1,96
5615,40,1.315333333,0,99,143,3,1,99
5615,41,1.381,0,102,143,3,1,102
5615,42,1.7439,0,105,143,3,1,105
5615,43,1.4309,0,108,143,3,1,108
5615,44,1.163333333,0,111,143,3,1,111
5615,45,0.995866667,0,114,143,3,1,114
5615,46,1.334133333,0,117,143,3,1,117
5615,47,0.976866667,0,120,143,3,1,120
5615,48,0.648433333,0,123,143,3,1,123
5615,49,1.001333333,0,126,143,3,1,126
5615,50,0.597366667,0,129,143,3,1,129
5615,51,0.4772,0,132,143,3,1,132
5615,52,0.4333,0,135,143,3,1,135
5615,53,0.408966667,0,138,143,3,1,138
5615,54,0.357766667,0,141,143,3,1,141
5658,0,4.46,0,103,143,2,0.5,103
5658,1,2.04,0,102,143,5,0.3,102
5658,2,0.58,0,115,143,2,0.8,115
5658,3,0.33,0,102,143,6,0.5,102
5658,4,0.09,0,113,143,6,0.6,113
5658,5,0.01,0,117,143,4,0.8,117
5658,6,0.6351,0,0,143,3,1,0
5658,7,0.496766667,0,3,143,3,1,3
5658,8,0.3703,0,6,143,3,1,6
5658,9,0.286766667,0,9,143,3,1,9
5658,10,0,0,12,143,3,1,12
5658,11,0.2416,0,15,143,3,1,15
5658,12,0,0,18,143,3,1,18
5658,13,0,0,21,143,3,1,21
5658,14,0.261,0,24,143,3,1,24
5658,15,0.257766667,0,27,143,3,1,27
5658,16,0,0,30,143,3,1,30
5658,17,0.260233333,0,33,143,3,1,33
5658,18,0,0,36,143,3,1,36
5658,19,0,0,39,143,3,1,39
5658,20,0.1758,0,42,143,3,1,42
5658,21,0.412066667,0,45,143,3,1,45
5658,22,0.2505,0,48,143,3,1,48
5658,23,0.457866667,0,51,143,3,1,51
5658,24,0.218266667,0,54,143,3,1,54
5658,25,0.4402,0,57,143,3,1,57
5658,26,0.222433333,0,60,143,3,1,60
5658,27,0.235833333,0,63,143,3,1,63
5658,28,0.392,0,66,143,3,1,66
5658,29,0.2027,0,69,143,3,1,69
5658,30,0.576266667,0,72,143,3,1,72
5658,31,0.3466,0,75,143,3,1,75
5658,32,0.6313,0,78,143,3,1,78
5658,33,1.006033333,0,81,143,3,1,81
5658,34,0.815833333,0,84,143,3,1,84
5658,35,0.853566667,0,87,143,3,1,87
5658,36,0.699633333,0,90,143,3,1,90
5658,37,0.642133333,0,93,143,3,1,93
5658,38,0.600966667,0,96,143,3,1,96
5658,39,0.599733333,0,99,143,3,1,99
5658,40,0.590566667,0,102,143,3,1,102
5658,41,0.653166667,0,105,143,3,1,105
5658,42,1.528133333,0,108,143,3,1,108
5658,43,1.114033333,0,111,143,3,1,111
5658,44,0.793166667,0,114,143,3,1,114
5658,45,0.4286,0,117,143,3,1,117
5658,46,0.724333333,0,120,143,3,1,120
5658,47,0.2797,0,123,143,3,1,123
5658,48,0.491233333,0,126,143,3,1,126
5658,49,0.326533333,0,129,143,3,1,129
5658,50,0.4124,0,132,143,3,1,132
5658,51,0.3924,0,135,143,3,1,135
5658,52,0.265933333,0,138,143,3,1,138
5658,53,0.425366667,0,141,143,3,1,141
5677,0,0.815766667,0,0,143,3,1,0
5677,1,0.954533333,0,3,143,3,1,3
5677,2,0.490066667,0,6,143,3,1,6
5677,3,0.948666667,0,9,143,3,1,9
5677,4,0.419866667,0,12,143,3,1,12
5677,5,0.6953,0,15,143,3,1,15
5677,6,0.6723,0,18,143,3,1,18
5677,7,0.479266667,0,21,143,3,1,21
5677,8,0.4097,0,24,143,3,1,24
5677,9,0.688666667,0,27,143,3,1,27
5677,10,0.530566667,0,30,143,3,1,30
5677,11,0.404933333,0,33,143,3,1,33
5677,12,0.405066667,0,36,143,3,1,36
5677,13,0.406666667,0,39,143,3,1,39
5677,14,0.4082,0,42,143,3,1,42
5677,15,0.410266667,0,45,143,3,1,45
5677,16,0.419,0,48,143,3,1,48
5677,17,0.426633333,0,51,143,3,1,51
5677,18,0.473466667,0,54,143,3,1,54
5677,19,0.247966667,0,57,143,3,1,57
5677,20,0.0137,0,60,143,3,1,60
5677,21,0.426066667,0,63,143,3,1,63
5677,22,0.433366667,0,66,143,3,1,66
5677,23,0.8773,0,69,143,3,1,69
5677,24,0.580633333,0,72,143,3,1,72
5677,25,1.167566667,0,75,143,3,1,75
5677,26,0.752066667,0,78,143,3,1,78
5677,27,1.226666667,0,81,143,3,1,81
5677,28,1.1194,0,84,143,3,1,84
5677,29,0.961733333,0,87,143,3,1,87
5677,30,1.380166667,0,90,143,3,1,90
5677,31,1.261233333,0,93,143,3,1,93
5677,32,0.969366667,0,96,143,3,1,96
5677,33,1.312866667,0,99,143,3,1,99
5677,34,1.316133333,0,102,143,3,1,102
5677,35,1.013566667,0,105,143,3,1,105
5677,36,1.053133333,0,108,143,3,1,108
5677,37,1.2097,0,111,143,3,1,111
5677,38,1.2773,0,114,143,3,1,114
5677,39,0.866333333,0,117,143,3,1,117
5677,40,0.9541,0,120,143,3,1,120
5677,41,1.078333333,0,123,143,3,1,123
5677,42,0.6567,0,126,143,3,1,126
5677,43,0.999533333,0,129,143,3,1,129
5677,44,0.593733333,0,132,143,3,1,132
5677,45,0.711733333,0,135,143,3,1,135
5677,46,0.460933333,0,138,143,3,1,138
5677,47,0.667566667,0,141,143,3,1,141
5718,0,0.25,0,65,143,3,0.8,65
5718,1,0.21,0,62,143,6,0.1,62
5718,2,0.17,0,68,143,6,0.8,68
5718,3,0.14,0,117,143,5,0.3,117
5718,4,0.08,0,118,143,2,0.3,118
5718,5,0.06,0,64,143,3,0.4,64
5718,6,0.4856,0,0,143,3,1,0
5718,7,0.145633333,0,3,143,3,1,3
5718,8,0.190866667,0,6,143,3,1,6
5718,9,0.179966667,0,9,143,3,1,9
5718,10,0.1208,0,12,143,3,1,12
5718,11,0.2216,0,15,143,3,1,15
5718,12,0.1387,0,18,143,3,1,18
5718,13,0.172266667,0,21,143,3,1,21
5718,14,0.505166667,0,24,143,3,1,24
5718,15,0.111733333,0,27,143,3,1,27
5718,16,0.221566667,0,30,143,3,1,30
5718,17,0.1433,0,33,143,3,1,33
5718,18,0.171666667,0,36,143,3,1,36
5718,19,0.184666667,0,39,143,3,1,39
5718,20,0.1082,0,42,143,3,1,42
5718,21,0.362866667,0,45,143,3,1,45
5718,22,0.280566667,0,48,143,3,1,48
5718,23,0.151,0,51,143,3,1,51
5718,24,0.273166667,0,54,143,3,1,54
5718,25,0.542933333,0,57,143,3,1,57
5718,26,0.278366667,0,60,143,3,1,60
5718,27,0.569066667,0,63,143,3,1,63
5718,28,0.247366667,0,66,143,3,1,66
5718,29,0.5036,0,69,143,3,1,69
5718,30,0.142866667,0,72,143,3,1,72
5718,31,0.2512,0,75,143,3,1,75
5718,32,0.417466667,0,78,143,3,1,78
5718,33,0.6972,0,81,143,3,1,81
5718,34,0.804566667,0,84,143,3,1,84
5718,35,0.728066667,0,87,143,3,1,87
5718,36,0.7132,0,90,143,3,1,90
5718,37,0.781066667,0,93,143,3,1,93
5718,38,0.326966667,0,96,143,3,1,96
5718,39,0.529366667,0,99,143,3,1,99
5718,40,0.774033333,0,102,143,3,1,102
5718,41,0.411266667,0,105,143,3,1,105
5718,42,0.866266667,0,108,143,3,1,108
5718,43,0.878666667,0,111,143,3,1,111
5718,44,0.7032,0,114,143,3,1,114
5718,45,0.6899,0,117,143,3,1,117
5718,46,0.508833333,0,120,143,3,1,120
5718,47,0.6307,0,123,143,3,1,123
5718,48,0.917666667,0,126,143,3,1,126
5718,49,0.873266667,0,129,143,3,1,129
5718,50,0.861233333,0,132,143,3,1,132
5718,51,0.722833333,0,135,143,3,1,135
5718,52,0.634566667,0,138,143,3,1,138
5718,53,0.326866667,0,141,143,3,1,141
5738,0,0,0,0,143,3,1,0
5738,1,0,0,3,143,3,1,3
5738,2,0,0,6,143,3,1,6
5738,3,0,0,9,143,3,1,9
5738,4,0,0,12,143,3,1,12
5738,5,0,0,15,143,3,1,15
5738,6,0,0,18,143,3,1,18
5738,7,0,0,21,143,3,1,21
5738,8,0,0,24,143,3,1,24
5738,9,0,0,27,143,3,1,27
5738,10,0,0,30,143,3,1,30
5738,11,0,0,33,143,3,1,33
5738,12,0,0,36,143,3,1,36
5738,13,0,0,39,143,3,1,39
5738,14,0,0,42,143,3,1,42
5738,15,0,0,45,143,3,1,45
5738,16,0,0,48,143,3,1,48
5738,17,0,0,51,143,3,1,51
5738,18,0,0,54,143,3,1,54
5738,19,0,0,57,143,3,1,57
5738,20,0,0,60,143,3,1,60
5738,21,0,0,63,143,3,1,63
5738,22,0,0,66,143,3,1,66
5738,23,0,0,69,143,3,1,69
5738,24,0,0,72,143,3,1,72
5738,25,0,0,75,143,3,1,75
5738,26,0,0,78,143,3,1,78
5738,27,0,0,81,143,3,1,81
5738,28,0,0,84,143,3,1,84
5738,29,0,0,87,143,3,1,87
5738,30,0,0,90,143,3,1,90
5738,31,0,0,93,143,3,1,93
5738,32,0,0,96,143,3,1,96
5738,33,0,0,99,143,3,1,99
5738,34,0,0,102,143,3,1,102
5738,35,0,0,105,143,3,1,105
5738,36,0,0,108,143,3,1,108
5738,37,0,0,111,143,3,1,111
5738,38,0,0,114,143,3,1,114
5738,39,0,0,117,143,3,1,117
5738,40,0,0,120,143,3,1,120
5738,41,0,0,123,143,3,1,123
5738,42,0,0,126,143,3,1,126
5738,43,0,0,129,143,3,1,129
5738,44,0,0,132,143,3,1,132
5738,45,0,0,135,143,3,1,135
5738,46,0,0,138,143,3,1,138
5738,47,0,0,141,143,3,1,141
5784,0,1.175066667,0,0,143,3,1,0
5784,1,0.9954,0,3,143,3,1,3
5784,2,0.877366667,0,6,143,3,1,6
5784,3,0.731866667,0,9,143,3,1,9
5784,4,1.0438,0,12,143,3,1,12
5784,5,0.821066667,0,15,143,3,1,15
5784,6,1.195766667,0,18,143,3,1,18
5784,7,1.009333333,0,21,143,3,1,21
5784,8,0.780366667,0,24,143,3,1,24
5784,9,0.706533333,0,27,143,3,1,27
5784,10,0.801133333,0,30,143,3,1,30
5784,11,0.885666667,0,33,143,3,1,33
5784,12,0.783533333,0,36,143,3,1,36
5784,13,0.779166667,0,39,143,3,1,39
5784,14,1.005166667,0,42,143,3,1,42
5784,15,1.078133333,0,45,143,3,1,45
5784,16,1.047733333,0,48,143,3,1,48
5784,17,1.076566667,0,51,143,3,1,51
5784,18,0.8281,0,54,143,3,1,54
5784,19,0.781366667,0,57,143,3,1,57
5784,20,1.1559,0,60,143,3,1,60
5784,21,0.958833333,0,63,143,3,1,63
5784,22,0.974133333,0,66,143,3,1,66
5784,23,1.029733333,0,69,143,3,1,69
5784,24,1.101766667,0,72,143,3,1,72
5784,25,1.349366667,0,75,143,3,1,75
5784,26,1.360166667,0,78,143,3,1,78
5784,27,0.954833333,0,81,143,3,1,81
5784,28,1.573033333,0,84,143,3,1,84
5784,29,1.275966667,0,87,143,3,1,87
5784,30,1.644866667,0,90,143,3,1,90
5784,31,1.168566667,0,93,143,3,1,93
5784,32,1.699166667,0,96,143,3,1,96
5784,33,1.725966667,0,99,143,3,1,99
5784,34,1.5947,0,102,143,3,1,102
5784,35,1.822566667,0,105,143,3,1,105
5784,36,1.8584,0,108,143,3,1,108
5784,37,1.7304,0,111,143,3,1,111
5784,38,1.3388,0,114,143,3,1,114
5784,39,1.6346,0,117,143,3,1,117
5784,40,1.099133333,0,120,143,3,1,120
5784,41,1.089833333,0,123,143,3,1,123
5784,42,1.349733333,0,126,143,3,1,126
5784,43,1.302433333,0,129,143,3,1,129
5784,44,1.040666667,0,132,143,3,1,132
5784,45,0.970533333,0,135,143,3,1,135
5784,46,0.863633333,0,138,143,3,1,138
5784,47,0.8815,0,141,143,3,1,141
5785,0,3.71,0,73,143,5,0.01,73
5785,1,1.75,0,71,143,5,0.5,71
5785,2,1.05,0,78,143,6,0.1,78
5785,3,0.077766667,0,0,143,3,1,0
5785,4,0.5732,0,3,143,3,1,3
5785,5,0.173266667,0,6,143,3,1,6
5785,6,0.3932,0,9,143,3,1,9
5785,7,0.421666667,0,12,143,3,1,12
5785,8,0.0647,0,15,143,3,1,15
5785,9,0.5352,0,18,143,3,1,18
5785,10,0,0,21,143,3,1,21
5785,11,0.2686,0,24,143,3,1,24
5785,12,0.2735,0,27,143,3,1,27
5785,13,0,0,30,143,3,1,30
5785,14,0.411866667,0,33,143,3,1,33
5785,15,0,0,36,143,3,1,36
5785,16,0,0,39,143,3,1,39
5785,17,0.476766667,0,42,143,3,1,42
5785,18,0,0,45,143,3,1,45
5785,19,0.554333333,0,48,143,3,1,48
5785,20,0.446466667,0,51,143,3,1,51
5785,21,0,0,54,143,3,1,54
5785,22,0.520033333,0,57,143,3,1,57
5785,23,0.612666667,0,60,143,3,1,60
5785,24,0.024666667,0,63,143,3,1,63
5785,25,0.7083,0,66,143,3,1,66
5785,26,0.724466667,0,69,143,3,1,69
5785,27,0.756933333,0,72,143,3,1,72
5785,28,0.760966667,0,75,143,3,1,75
5785,29,1.199433333,0,78,143,3,1,78
5785,30,1.3087,0,81,143,3,1,81
5785,31,1.4295,0,84,143,3,1,84
5785,32,1.5664,0,87,143,3,1,87
5785,33,1.623633333,0,90,143,3,1,90
5785,34,1.3201,0,93,143,3,1,93
5785,35,2.156666667,0,96,143,3,1,96
5785,36,1.362666667,0,99,143,3,1,99
5785,37,0.872966667,0,102,143,3,1,102
5785,38,1.187166667,0,105,143,3,1,105
5785,39,0.814333333,0,108,143,3,1,108
5785,40,0.576666667,0,111,143,3,1,111
5785,41,0.613433333,0,114,143,3,1,114
5785,42,0.717866667,0,117,143,3,1,117
5785,43,0.423866667,0,120,143,3,1,120
5785,44,0.446866667,0,123,143,3,1,123
5785,45,0.517533333,0,126,143,3,1,126
5785,46,0.319566667,0,129,143,3,1,129
5785,47,0.4795,0,132,143,3,1,132
5785,48,0.4671,0,135,143,3,1,135
5785,49,0,0,138,143,3,1,138
5785,50,0.397766667,0,141,143,3,1,141
5796,0,0,0,0,143,3,1,0
5796,1,0,0,3,143,3,1,3
5796,2,0,0,6,143,3,1,6
5796,3,0,0,9,143,3,1,9
5796,4,0,0,12,143,3,1,12
5796,5,0,0,15,143,3,1,15
5796,6,0,0,18,143,3,1,18
5796,7,0,0,21,143,3,1,21
5796,8,0,0,24,143,3,1,24
5796,9,0,0,27,143,3,1,27
5796,10,0,0,30,143,3,1,30
5796,11,0,0,33,143,3,1,33
5796,12,0,0,36,143,3,1,36
5796,13,0,0,39,143,3,1,39
5796,14,0,0,42,143,3,1,42
5796,15,0,0,45,143,3,1,45
5796,16,0,0,48,143,3,1,48
5796,17,0,0,51,143,3,1,51
5796,18,0,0,54,143,3,1,54
5796,19,0,0,57,143,3,1,57
5796,20,0,0,60,143,3,1,60
5796,21,0,0,63,143,3,1,63
5796,22,0,0,66,143,3,1,66
5796,23,0,0,69,143,3,1,69
5796,24,0,0,72,143,3,1,72
5796,25,0,0,75,143,3,1,75
5796,26,0,0,78,143,3,1,78
5796,27,0,0,81,143,3,1,81
5796,28,0,0,84,143,3,1,84
5796,29,0,0,87,143,3,1,87
5796,30,0,0,90,143,3,1,90
5796,31,0,0,93,143,3,1,93
5796,32,0,0,96,143,3,1,96
5796,33,0,0,99,143,3,1,99
5796,34,0,0,102,143,3,1,102
5796,35,0,0,105,143,3,1,105
5796,36,0,0,108,143,3,1,108
5796,37,0,0,111,143,3,1,111
5796,38,0,0,114,143,3,1,114
5796,39,0,0,117,143,3,1,117
5796,40,0,0,120,143,3,1,120
5796,41,0,0,123,143,3,1,123
5796,42,0,0,126,143,3,1,126
5796,43,0,0,129,143,3,1,129
5796,44,0,0,132,143,3,1,132
5796,45,0,0,135,143,3,1,135
5796,46,0,0,138,143,3,1,138
5796,47,0,0,141,143,3,1,141
5809,0,3.38,0,54,143,6,0.8,54
5809,1,3.36,0,113,143,3,0.4,113
5809,2,3.35,0,117,143,3,1,117
5809,3,2.65,0,125,143,4,0.3,125
5809,4,2.6,0,121,143,1,0.9,121
5809,5,2.08,0,114,143,1,0.4,114
5809,6,1.71,0,115,143,3,0.8,115
5809,7,1.36,0,121,143,5,0.1,121
5809,8,0.73,0,122,143,4,0.8,122
5809,9,0.65,0,95,143,2,0.01,95
5809,10,0.42,0,130,143,1,0.3,130
5809,11,0.41,0,116,143,3,0.6,116
5809,12,0.34,0,104,143,4,0.4,104
5809,13,0.23,0,123,143,1,0.7,123
5809,14,0.22,0,106,143,4,0.01,106
5809,15,0.21,0,122,143,6,0.7,122
5809,16,0.09,0,124,143,1,0.8,124
5809,17,0.08,0,117,143,5,0.1,117
5809,18,0.08,0,120,143,4,0.2,120
5809,19,0.02,0,71,143,5,0.1,71
5809,20,0.01,0,59,143,6,0.4,59
5809,21,2.9181,0,0,143,3,1,0
5809,22,2.861766667,0,3,143,3,1,3
5809,23,2.854766667,0,6,143,3,1,6
5809,24,2.742633333,0,9,143,3,1,9
5809,25,2.571166667,0,12,143,3,1,12
5809,26,0.548233333,0,15,143,3,1,15
5809,27,2.781166667,0,18,143,3,1,18
5809,28,2.904333333,0,21,143,3,1,21
5809,29,2.7206,0,24,143,3,1,24
5809,30,2.695966667,0,27,143,3,1,27
5809,31,1.633666667,0,30,143,3,1,30
5809,32,0.603066667,0,33,143,3,1,33
5809,33,2.660233333,0,36,143,3,1,36
5809,34,2.395533333,0,39,143,3,1,39
5809,35,0.240466667,0,42,143,3,1,42
5809,36,1.661433333,0,45,143,3,1,45
5809,37,2.6062,0,48,143,3,1,48
5809,38,0.434666667,0,51,143,3,1,51
5809,39,1.1552,0,54,143,3,1,54
5809,40,0.2545,0,57,143,3,1,57
5809,41,0.258966667,0,60,143,3,1,60
5809,42,0.221733333,0,63,143,3,1,63
5809,43,1.066666667,0,66,143,3,1,66
5809,44,1.676733333,0,69,143,3,1,69
5809,45,0.267166667,0,72,143,3,1,72
5809,46,0.2892,0,75,143,3,1,75
5809,47,2.582933333,0,78,143,3,1,78
5809,48,0.527766667,0,81,143,3,1,81
5809,49,0.2417,0,84,143,3,1,84
5809,50,1.9627,0,87,143,3,1,87
5809,51,1.345366667,0,90,143,3,1,90
5809,52,0.216766667,0,93,143,3,1,93
5809,53,2.6298,0,96,143,3,1,96
5809,54,1.153766667,0,99,143,3,1,99
5809,55,1.055633333,0,102,143,3,1,102
5809,56,3.0751,0,105,143,3,1,105
5809,57,3.015266667,0,108,143,3,1,108
5809,58,2.8895,0,111,143,3,1,111
5809,59,2.926366667,0,114,143,3,1,114
5809,60,2.8517,0,117,143,3,1,117
5809,61,2.5685,0,120,143,3,1,120
5809,62,0.3749,0,123,143,3,1,123
5809,63,2.529066667,0,126,143,3,1,126
5809,64,1.0597,0,129,143,3,1,129
5809,65,0.361133333,0,132,143,3,1,132
5809,66,2.3049,0,135,143,3,1,135
5809,67,0.350633333,0,138,143,3,1,138
5809,68,1.1801,0,141,143,3,1,141
5814,0,2.7248,0,0,143,3,1,0
5814,1,2.179833333,0,3,143,3,1,3
5814,2,1.821733333,0,6,143,3,1,6
5814,3,1.720966667,0,9,143,3,1,9
5814,4,1.1174,0,12,143,3,1,12
5814,5,1.051533333,0,15,143,3,1,15
5814,6,0.986866667,0,18,143,3,1,18
5814,7,0.9886,0,21,143,3,1,21
5814,8,0.9831,0,24,143,3,1,24
5814,9,0.9791,0,27,143,3,1,27
5814,10,0.184833333,0,30,143,3,1,30
5814,11,0.903666667,0,33,143,3,1,33
5814,12,0.892266667,0,36,143,3,1,36
5814,13,0.0879,0,39,143,3,1,39
5814,14,0.087233333,0,42,143,3,1,42
5814,15,0.087166667,0,45,143,3,1,45
5814,16,0.133,0,48,143,3,1,48
5814,17,0.313633333,0,51,143,3,1,51
5814,18,0.313166667,0,54,143,3,1,54
5814,19,0.3328,0,57,143,3,1,57
5814,20,0.197566667,0,60,143,3,1,60
5814,21,0.1967,0,63,143,3,1,63
5814,22,0.198033333,0,66,143,3,1,66
5814,23,0.1796,0,69,143,3,1,69
5814,24,0.127933333,0,72,143,3,1,72
5814,25,0.5148,0,75,143,3,1,75
5814,26,0.833033333,0,78,143,3,1,78
5814,27,1.0085,0,81,143,3,1,81
5814,28,0.186,0,84,143,3,1,84
5814,29,0.099966667,0,87,143,3,1,87
5814,30,0.8516,0,90,143,3,1,90
5814,31,2.317466667,0,93,143,3,1,93
5814,32,2.441633333,0,96,143,3,1,96
5814,33,2.433333333,0,99,143,3,1,99
5814,34,2.1456,0,102,143,3,1,102
5814,35,1.502633333,0,105,143,3,1,105
5814,36,2.258633333,0,108,143,3,1,108
5814,37,1.331633333,0,111,143,3,1,111
5814,38,1.154166667,0,114,143,3,1,114
5814,39,1.318566667,0,117,143,3,1,117
5814,40,1.235666667,0,120,143,3,1,120
5814,41,1.138,0,123,143,3,1,123
5814,42,1.2972,0,126,143,3,1,126
5814,43,1.487833333,0,129,143,3,1,129
5814,44,2.1465,0,132,143,3,1,132
5814,45,1.6734,0,135,143,3,1,135
5814,46,1.072066667,0,138,143,3,1,138
5814,47,1.060166667,0,141,143,3,1,141
585,0,0,0,0,143,3,1,0
585,1,0,0,3,143,3,1,3
585,2,0,0,6,143,3,1,6
585,3,0,0,9,143,3,1,9
585,4,0,0,12,143,3,1,12
585,5,0,0,15,143,3,1,15
585,6,0,0,18,143,3,1,18
585,7,0,0,21,143,3,1,21
585,8,0,0,24,143,3,1,24
585,9,0,0,27,143,3,1,27
585,10,0,0,30,143,3,1,30
585,11,0,0,33,143,3,1,33
585,12,0,0,36,143,3,1,36
585,13,0,0,39,143,3,1,39
585,14,0,0,42,143,3,1,42
585,15,0,0,45,143,3,1,45
585,16,0,0,48,143,3,1,48
585,17,0,0,51,143,3,1,51
585,18,0,0,54,143,3,1,54
585,19,0,0,57,143,3,1,57
585,20,0,0,60,143,3,1,60
585,21,0,0,63,143,3,1,63
585,22,0,0,66,143,3,1,66
585,23,0,0,69,143,3,1,69
585,24,0,0,72,143,3,1,72
585,25,0,0,75,143,3,1,75
585,26,0,0,78,143,3,1,78
585,27,0,0,81,143,3,1,81
585,28,0,0,84,143,3,1,84
585,29,0,0,87,143,3,1,87
585,30,0,0,90,143,3,1,90
585,31,0,0,93,143,3,1,93
585,32,0,0,96,143,3,1,96
585,33,0,0,99,143,3,1,99
585,34,0,0,102,143,3,1,102
585,35,0,0,105,143,3,1,105
585,36,0,0,108,143,3,1,108
585,37,0,0,111,143,3,1,111
585,38,0,0,114,143,3,1,114
585,39,0,0,117,143,3,1,117
585,40,0,0,120,143,3,1,120
585,41,0,0,123,143,3,1,123
585,42,0,0,126,143,3,1,126
585,43,0,0,129,143,3,1,129
585,44,0,0,132,143,3,1,132
585,45,0,0,135,143,3,1,135
585,46,0,0,138,143,3,1,138
585,47,0,0,141,143,3,1,141
5892,0,0,0,0,143,3,1,0
5892,1,0,0,3,143,3,1,3
5892,2,0,0,6,143,3,1,6
5892,3,0,0,9,143,3,1,9
5892,4,0,0,12,143,3,1,12
5892,5,0,0,15,143,3,1,15
5892,6,0,0,18,143,3,1,18
5892,7,0,0,21,143,3,1,21
5892,8,0,0,24,143,3,1,24
5892,9,0,0,27,143,3,1,27
5892,10,0,0,30,143,3,1,30
5892,11,0,0,33,143,3,1,33
5892,12,0,0,36,143,3,1,36
5892,13,0,0,39,143,3,1,39
5892,14,0,0,42,143,3,1,42
5892,15,0,0,45,143,3,1,45
5892,16,0,0,48,143,3,1,48
5892,17,0,0,51,143,3,1,51
5892,18,0,0,54,143,3,1,54
5892,19,0,0,57,143,3,1,57
5892,20,0,0,60,143,3,1,60
5892,21,0,0,63,143,3,1,63
5892,22,0,0,66,143,3,1,66
5892,23,0,0,69,143,3,1,69
5892,24,0,0,72,143,3,1,72
5892,25,0,0,75,143,3,1,75
5892,26,0,0,78,143,3,1,78
5892,27,0,0,81,143,3,1,81
5892,28,0,0,84,143,3,1,84
5892,29,0,0,87,143,3,1,87
5892,30,0,0,90,143,3,1,90
5892,31,0,0,93,143,3,1,93
5892,32,0,0,96,143,3,1,96
5892,33,0,0,99,143,3,1,99
5892,34,0,0,102,143,3,1,102
5892,35,0,0,105,143,3,1,105
