,repeat,algorithm,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
11,0,heuristic_fw,0.01,4,10,5,5,piece-wise,23855,14600.696994519662,0.388,4.73,2.89,0.389,3797311.0,3394233.132269765,0.106,3797311.0,3394186.57,0.106
12,0,optimal,3.152,4,10,5,10,piece-wise,23855,23855.0,0.0,4.73,4.73,0.0,3797311.0,3797311.0,0.0,3797311.0,3797311.0,0.0
13,0,optimal_fw,0.009,4,10,5,10,piece-wise,23855,14996.599294021966,0.371,4.73,2.97,0.372,3797311.0,3394722.6581699597,0.106,3797311.0,3394723.13,0.106
14,0,heuristic,0.008,4,10,5,10,piece-wise,23855,23855.0,0.0,4.73,4.73,0.0,3797311.0,3797641.0,-0.0,3797311.0,3797311.0,0.0
15,0,heuristic_fw,0.009,4,10,5,10,piece-wise,23855,14531.330029457955,0.391,4.73,2.88,0.391,3797311.0,3394324.1647757296,0.106,3797311.0,3394224.26,0.106
16,0,optimal,3.175,4,10,5,50,piece-wise,23855,30800.0,-0.291,4.73,6.1,-0.29,3797311.0,19608726.5,-4.164,3797311.0,19608076.5,-4.164
17,0,optimal_fw,0.009,4,10,5,50,piece-wise,23855,15291.275846099388,0.359,4.73,3.03,0.359,3797311.0,3396240.1516515003,0.106,3797311.0,3396241.04,0.106
18,0,heuristic,0.009,4,10,5,50,piece-wise,23855,23855.0,0.0,4.73,4.73,0.0,3797311.0,3798961.0,-0.0,3797311.0,3797311.0,0.0
19,0,heuristic_fw,0.009,4,10,5,50,piece-wise,23855,14519.443608421736,0.391,4.73,2.88,0.391,3797311.0,3394887.3673804,0.106,3797311.0,3394583.62,0.106
20,0,optimal,3.28,4,10,5,100,piece-wise,23855,30800.0,-0.291,4.73,6.1,-0.29,3797311.0,19609376.5,-4.164,3797311.0,19608076.5,-4.164
21,0,optimal_fw,0.008,4,10,5,100,piece-wise,23855,15092.782551144606,0.367,4.73,2.99,0.368,3797311.0,3396294.3150478,0.106,3797311.0,3396297.29,0.106
22,0,heuristic,0.009,3,10,5,100,piece-wise,23855,23855.0,0.0,4.73,4.73,0.0,3797311.0,3800611.0,-0.001,3797311.0,3797311.0,0.0
23,0,heuristic_fw,0.011,3,10,5,100,piece-wise,23855,14886.612856540103,0.376,4.73,2.95,0.376,3797311.0,3397418.7638,0.105,3797311.0,3395654.57,0.106
24,0,optimal,3.223,3,10,5,500,piece-wise,23855,26200.0,-0.098,4.73,5.19,-0.097,3797311.0,9088049.0,-1.393,3797311.0,9074049.0,-1.39
25,0,optimal_fw,0.009,3,10,5,500,piece-wise,23855,15299.958828443792,0.359,4.73,3.03,0.359,3797311.0,3400059.95,0.105,3797311.0,3397039.45,0.105
26,0,heuristic,0.009,3,10,5,500,piece-wise,23855,19200.0,0.195,4.73,3.8,0.197,3797311.0,3448149.0,0.092,3797311.0,3424649.0,0.098
27,0,heuristic_fw,0.008,3,10,5,500,piece-wise,23855,15811.766651925542,0.337,4.73,3.13,0.338,3797311.0,3401281.518,0.104,3797311.0,3398055.68,0.105
28,0,optimal,3.23,3,10,5,1000,piece-wise,23855,23855.0,0.0,4.73,4.73,0.0,3797311.0,3797311.0,0.0,3797311.0,3797311.0,0.0
29,0,optimal_fw,0.009,3,10,5,1000,piece-wise,23855,16111.241482056977,0.325,4.73,3.19,0.326,3797311.0,3401155.4760000003,0.104,3797311.0,3398958.62,0.105
30,0,heuristic,0.007,3,10,5,1000,piece-wise,23855,26200.0,-0.098,4.73,5.19,-0.097,3797311.0,9135049.0,-1.406,3797311.0,9074049.0,-1.39
31,0,heuristic_fw,0.007,3,10,5,1000,piece-wise,23855,16693.025897753556,0.3,4.73,3.31,0.3,3797311.0,3403874.536,0.104,3797311.0,3401664.4,0.104
32,0,optimal,3.19,3,10,5,5000,piece-wise,23855,19200.0,0.195,4.73,3.8,0.197,3797311.0,3494649.0,0.08,3797311.0,3424649.0,0.098
33,0,optimal_fw,0.005,3,10,5,5000,piece-wise,23855,18589.421804784877,0.221,4.73,3.68,0.222,3797311.0,3415918.89,0.1,3797311.0,3411152.92,0.102
34,0,heuristic,0.009,3,10,5,5000,piece-wise,23855,26200.0,-0.098,4.73,5.19,-0.097,3797311.0,9442086.2,-1.487,3797311.0,9087086.2,-1.393
35,0,heuristic_fw,0.004,3,10,5,5000,piece-wise,23855,19786.62036863483,0.171,4.73,3.92,0.171,3797311.0,3428512.7899999996,0.097,3797311.0,3427424.03,0.097
36,0,optimal,3.167,3,10,5,10000,piece-wise,23855,23855.0,0.0,4.73,4.73,0.0,3797311.0,3797311.0,0.0,3797311.0,3797311.0,0.0
37,0,optimal_fw,0.003,3,10,5,10000,piece-wise,23855,19096.666632792196,0.199,4.73,3.78,0.201,3797311.0,3429936.78,0.097,3797311.0,3423663.78,0.098
38,0,heuristic,0.019,2,10,5,10000,piece-wise,23855,26200.0,-0.098,4.73,5.19,-0.097,3797311.0,9797086.2,-1.58,3797311.0,9087086.2,-1.393
39,0,heuristic_fw,0.002,2,10,5,10000,piece-wise,23855,20990.287676916185,0.12,4.73,4.16,0.121,3797311.0,3560099.46,0.062,3797311.0,3469929.46,0.086
40,1,optimal,1.69,2,10,5,0,piece-wise,29302,55656.0,-0.899,6.53,12.4,-0.899,3548389.0,174400485.5,-48.149,3548389.0,174400485.5,-48.149
41,1,optimal_fw,0.013,2,10,5,0,piece-wise,29302,19892.841705727955,0.321,6.53,4.43,0.322,3548389.0,3022620.45,0.148,3548389.0,3022620.45,0.148
42,1,heuristic,0.01,2,10,5,0,piece-wise,29302,19870.0,0.322,6.53,4.43,0.322,3548389.0,3021172.0,0.149,3548389.0,3021172.0,0.149
43,1,heuristic_fw,0.012,2,10,5,0,piece-wise,29302,15197.762911983002,0.481,6.53,3.39,0.481,3548389.0,3016973.8,0.15,3548389.0,3016973.8,0.15
44,1,optimal,3.45,2,10,5,1,piece-wise,29302,29302.0,0.0,6.53,6.53,0.0,3548389.0,3548389.0,0.0,3548389.0,3548389.0,0.0
45,1,optimal_fw,0.012,2,10,5,1,piece-wise,29302,15380.032323455505,0.475,6.53,3.43,0.475,3548389.0,3017270.281,0.15,3548389.0,3017139.43,0.15
46,1,heuristic,0.014,2,10,5,1,piece-wise,29302,29302.0,0.0,6.53,6.53,0.0,3548389.0,3548426.0,-0.0,3548389.0,3548389.0,0.0
47,1,heuristic_fw,0.012,2,10,5,1,piece-wise,29302,15379.574513284044,0.475,6.53,3.43,0.475,3548389.0,3017232.778,0.15,3548389.0,3017077.84,0.15
