no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,5,optimal,10,piece-wise,2.0,16.9166,2.8,56493.0,56493.0,0.0,2.684,2.684,0.0,14357829.12,14357829.12,0.0,14357829.12,14357829.12,0.0
50,5,optimal,50,piece-wise,2.0,16.236,3.0,49434.0,52965.0,-0.07780000000000001,2.6399999999999997,2.8160000000000003,-0.0772,12895354.24,19539960.000000004,-0.48840000000000006,12895354.24,19536500.000000004,-0.48819999999999997
50,5,optimal,100,piece-wise,2.0,16.3098,2.6,54698.8,54698.8,0.0,2.7560000000000002,2.7560000000000002,0.0,13514279.4,13514279.4,0.0,13514279.4,13514279.4,0.0
50,5,optimal,500,piece-wise,0.5,16.32,3.0,48026.5,52171.0,-0.1075,2.36,2.5949999999999998,-0.1065,13723654.45,14805174.1,-0.0905,13723654.45,14794174.1,-0.0895
50,5,optimal_fw,0,piece-wise,2.0,0.0134,7.6,48753.4,40373.02256871677,0.1742,2.456,2.032,0.1738,13506922.559999999,13372431.654,0.0098,13506922.559999999,13372431.654,0.0098
50,5,optimal_fw,1,piece-wise,2.0,0.019,2.4,56182.8,41283.23583346965,0.2646,2.738,2.012,0.26420000000000005,14003892.419999998,13862696.929558313,0.010199999999999997,14003892.419999998,13862565.472,0.010199999999999997
50,5,optimal_fw,5,piece-wise,2.0,0.017,3.4,51118.0,37597.71974300727,0.2598,2.462,1.8139999999999996,0.2604,13985842.76,13859574.685820814,0.009,13985842.76,13859390.6,0.009
50,5,optimal_fw,10,piece-wise,2.0,0.017599999999999998,2.8,56493.0,41353.75435202658,0.2674,2.684,1.964,0.268,14357829.12,14203671.987146366,0.0108,14357829.12,14201933.952000001,0.0108
50,5,optimal_fw,50,piece-wise,2.0,0.013599999999999998,3.0,49434.0,36443.08868091396,0.2614,2.6399999999999997,1.9420000000000002,0.26139999999999997,12895354.24,12789310.515208662,0.0082,12895354.24,12787130.231999999,0.008400000000000001
50,5,optimal_fw,100,piece-wise,2.0,0.013600000000000001,2.6,54698.8,39704.76860322048,0.27240000000000003,2.7560000000000002,2.006,0.2728,13514279.4,13408941.092239466,0.0076,13514279.4,13403204.65,0.008199999999999999
50,5,optimal_fw,500,piece-wise,0.5,0.017,3.0,48026.5,36602.604031563475,0.235,2.36,1.7999999999999998,0.2365,13723654.45,13586630.89265465,0.0105,13723654.45,13584074.95,0.011
